"time"	"y1"	"y2"	"y3"	"y4"
"49"	48	0.402117940510086	0.15091529205164	0.446966767438274	0.208809604217469
"50"	49	0.405023055820253	0.147542452118042	0.447434492061705	0.215471551184717
"51"	50	0.40804601067606	0.144275547284029	0.447678442039911	0.222118163607229
"52"	51	0.411175974331161	0.141111949966866	0.447712075701973	0.228745936181926
"53"	52	0.414402817111919	0.138048897690712	0.44754828519737	0.235351590451155
"54"	53	0.41771706762017	0.135083528768138	0.447199403611693	0.2419320648706
"55"	54	0.421109873807831	0.132212911850521	0.446677214341648	0.248484505307972
"56"	55	0.424572963754949	0.129434073886558	0.445992962358494	0.255006255177411
"57"	56	0.428098610359455	0.126744022657585	0.44515736698296	0.261494846134384
"58"	57	0.431679598112909	0.124139766060065	0.444180635827026	0.267947989012335
"59"	58	0.435309191701383	0.121618328715245	0.443072479583373	0.274363564999494
"60"	59	0.438981106490267	0.119176765958586	0.441842127551148	0.280739617085877
"61"	60	0.442689480782613	0.116812175554972	0.440498343662415	0.287074341796064
"62"	61	0.446428849746069	0.114521707415244	0.439049442838688	0.293366081213837
"63"	62	0.450194120910024	0.112302571555516	0.43750330753446	0.299613315301644
"64"	63	0.453980551139772	0.110152044518117	0.435867404342112	0.305814654516053
"65"	64	0.457783725000003	0.108067474448152	0.434148800551845	0.311968832718372
"66"	65	0.461599534425036	0.106046284998381	0.432354180576584	0.318074700377995
"67"	66	0.465424159618009	0.10408597821592	0.430489862166071	0.324131218064683
"68"	67	0.469254051105824	0.102184136547122	0.428561812347054	0.330137450224908
"69"	68	0.473085912880866	0.100338424081581	0.426575663037554	0.336092559236391
"70"	69	0.476916686564624	0.0985465871424457	0.424536726292931	0.341995799734296
"71"	70	0.480743536532119	0.0968064543178818	0.42245000915	0.347846513201864
"72"	71	0.484563835939697	0.0951159360175365	0.420320228042767	0.353644122817891
"73"	72	0.488375153930439	0.0934730236570873	0.418151822412475	0.359388128676924
"74"	73	0.492175242415712	0.091875788421249	0.415948969163039	0.365078102792275
"75"	74	0.495962025057108	0.0903223798165145	0.413715595126378	0.370713684869269
"76"	75	0.499733586738729	0.0888110239950456	0.411455389266225	0.376294578223566
"77"	76	0.503488162977066	0.0873400219083871	0.409171815114548	0.381820545653113
"78"	77	0.507224130356364	0.0859077472698956	0.406868122373741	0.387291405655873
"79"	78	0.510939997524302	0.0845126444084243	0.404547358067274	0.392707028837166
"80"	79	0.514634396734127	0.0831532260668943	0.40221237719898	0.398067334509537
"81"	80	0.518306076166404	0.0818280711860213	0.399865852647575	0.403372287576061
"82"	81	0.52195389220152	0.0805358225406031	0.397510285257877	0.408621895376037
"83"	82	0.525576802475853	0.079275184422284	0.395148013101864	0.413816204824879
"84"	83	0.52917385935832	0.0780449203205335	0.392781220321147	0.418955299708863
"85"	84	0.532744203794281	0.0768438506143948	0.390411945591325	0.424039298117398
"86"	85	0.536287059527914	0.0756708502853656	0.388042090186721	0.429068350018339
"87"	86	0.539801727680163	0.0745248466639087	0.385673425655928	0.434042634969856
"88"	87	0.543287581660718	0.0734048172176746	0.383307601121608	0.438962359962178
"89"	88	0.546744062513216	0.0723097874435552	0.38094615004323	0.443827757433826
"90"	89	0.550170674110686	0.0712388286102086	0.378590497279106	0.448639083215436
"91"	90	0.553566979155675	0.0701910557921393	0.376241965052186	0.453396614809246
"92"	91	0.556932595361987	0.0691656259318241	0.373901778706189	0.458100649740849
"93"	92	0.560267191616362	0.0681617358575001	0.371571072526138	0.462751503900057
"94"	93	0.56357048451656	0.0671786204177625	0.369250895065678	0.467349510037309
"95"	94	0.566842235129767	0.0662155506874475	0.366942214182786	0.471895016352392
"96"	95	0.570082245941112	0.0652718322366904	0.364645921822198	0.476388385163309
"97"	96	0.57329035799296	0.064346803465006	0.362362838542035	0.480829991655709
"98"	97	0.576466448202123	0.0634398340016008	0.360093717796276	0.485220222708268
"99"	98	0.579610426844616	0.0625503231709329	0.357839249984451	0.489559475790017
"100"	99	0.582722235197738	0.0616776985225338	0.355600066279729	0.493848157925683
"101"	100	0.585801843329832	0.0608214144239625	0.353376742246206	0.498086684725258
"102"	101	0.588849248028709	0.0599809507154817	0.35116980125581	0.502275479474243
"103"	102	0.591864470860246	0.059155811424931	0.348979717714824	0.506414972281167
"104"	103	0.594847556349215	0.0583455235411467	0.346806920109639	0.51050559927916
"105"	104	0.597798570274844	0.0575496358441861	0.34465179388097	0.514547801878527
"106"	105	0.600717598074083	0.0567677177905446	0.342514684135373	0.518542026067428
"107"	106	0.60360474334599	0.0559993584515106	0.3403958982025	0.522488721757903
"108"	107	0.606460126451017	0.0552441655027709	0.338295708046213	0.526388342174654
"109"	108	0.609283883199385	0.0545017642633671	0.336214352537248	0.530241343284112
"110"	109	0.612076163623076	0.0537717967821027	0.334152039594821	0.534048183261449
"111"	110	0.614837130826301	0.0530539209695105	0.332108948204189	0.537809321993339
"112"	111	0.617566959909621	0.0523478097735106	0.330085230316868	0.541525220614361
"113"	112	0.620265836963197	0.051653150396917	0.328081012639887	0.545196341075088
"114"	113	0.622933958124897	0.0509696435549847	0.326096398320119	0.548823145739975
"115"	114	0.625571528699287	0.0502970027712294	0.324131468529484	0.552406097013298
"116"	115	0.628178762333731	0.0496349537097947	0.322186283956475	0.555945656991459
"117"	116	0.630755880248089	0.0489832335426925	0.320260886209219	0.559442287140095
"118"	117	0.633303110514699	0.0483415903502838	0.318355299135017	0.562896447994504
"119"	118	0.635820687382698	0.0477097825508821	0.31646953006642	0.566308598880853
"120"	119	0.63830885064858	0.0470875783625791	0.314603570988841	0.569679197658662
"121"	120	0.640767845088043	0.0464747553100146	0.312757399601943	0.573008700490907
"122"	121	0.643197919886604	0.0458710997249451	0.310930980388451	0.576297561615582
"123"	122	0.645599328131406	0.0452764062930962	0.309124265575499	0.579546233144599
"124"	123	0.647972326336619	0.0446904776251206	0.307337196038261	0.582755164878381
"125"	124	0.650317173998269	0.0441131238487915	0.30556970215294	0.585924804134327
"126"	125	0.652634133179208	0.0435441622232973	0.303821704597495	0.589055595589372
"127"	126	0.654923468122352	0.0429834167745464	0.302093115103103	0.592147981135751
"128"	127	0.657185444890405	0.0424307179503897	0.300383837159205	0.595202399749141
"129"	128	0.659420331030439	0.0418859022947166	0.298693766674845	0.598219287368414
"130"	129	0.661628395261757	0.0413488121394285	0.297022792598815	0.601199076786253
"131"	130	0.663809907185602	0.0408192953133373	0.295370797501061	0.604142197549957
"132"	131	0.665965137015329	0.0402972048670855	0.293737658117586	0.607049075871781
"133"	132	0.668094355325763	0.0397823988132244	0.292123245861013	0.609920134548198
"134"	133	0.670197832820535	0.0392747398806318	0.290527427298834	0.612755792887514
"135"	134	0.672275840116265	0.0387740952824892	0.288950064601247	0.615556466645297
"136"	135	0.674328647542529	0.0382803364970788	0.287391015960393	0.618322567967098
"137"	136	0.676356524956618	0.0377933390606974	0.285850135982685	0.621054505338012
"138"	137	0.67835974157223	0.0373129823715959	0.284327276056174	0.62375268353903
"139"	138	0.680338565777168	0.0368391495849559	0.282822284637877	0.626417503520319
"140"	139	0.682293265034845	0.036371727251852	0.281335007713304	0.629049362566508
"141"	140	0.684224105735803	0.0359106052320801	0.279865289032117	0.631648654193978
"142"	141	0.686131353056276	0.035455676620173	0.278412970323551	0.634215768045706
"143"	142	0.688015270848364	0.0350068375516232	0.276977891600013	0.6367510899142
"144"	143	0.689876121537049	0.0345639870573452	0.275559891405606	0.639255001734779
"145"	144	0.691714166024361	0.0341270269325227	0.274158807043117	0.641727881575808
"146"	145	0.693529663601338	0.0336958616123602	0.272774474786302	0.644170103632391
"147"	146	0.695322871867634	0.0332703980546657	0.271406730077701	0.646582038223448
"148"	147	0.69709404665828	0.0328505456288706	0.27005540771285	0.64896405179193
"149"	148	0.698843441977126	0.0324362160111178	0.268720342011757	0.651316506907948
"150"	149	0.70057130993653	0.0320273230850731	0.267401366978397	0.653639762274595
"151"	150	0.702277900702879	0.0316237828481346	0.266098316448987	0.65593417273628
