"time"	"x1"	"x2"	"x3"	"x4"	"x5"	"x6"
"52"	51	515.729632785567	0.182430038149235	0.141111949966866	0.403387025117315	0.0443250505846582	0.228745936181926
"53"	52	515.735069247659	0.179051226660765	0.138048897690712	0.401943229535833	0.0456050556615372	0.235351590451155
"54"	53	515.740440304441	0.17578500274957	0.135083528768138	0.400319222077401	0.0468801815342914	0.2419320648706
"55"	54	515.745742176182	0.172625368499859	0.132212911850521	0.398527339195801	0.0481498751458471	0.248484505307972
"56"	55	515.750971581696	0.169566708577537	0.129434073886558	0.396579340639971	0.0494136217185227	0.255006255177411
"57"	56	515.756125696722	0.166603764225072	0.126744022657585	0.394486424032019	0.050670942950941	0.261494846134384
"58"	57	515.761202115447	0.163731609100574	0.124139766060065	0.392259240565239	0.0519213952617866	0.267947989012335
"59"	58	515.76619881474	0.160945626701889	0.121618328715245	0.389907911503275	0.0531645680800979	0.274363564999494
"60"	59	515.771114121136	0.15824148940439	0.119176765958586	0.38744204536323	0.0544000821879182	0.280739617085877
"61"	60	515.775946680356	0.155615138986549	0.116812175554972	0.384870755544094	0.0556275881183212	0.287074341796064
"62"	61	515.780695429166	0.153062768532232	0.114521707415244	0.382202678228696	0.0568467646099923	0.293366081213837
"63"	62	515.785359569397	0.15058080560838	0.112302571555516	0.379445990415522	0.0580573171189383	0.299613315301644
"64"	63	515.789938543981	0.148165896623719	0.110152044518117	0.376608427954558	0.0592589763875545	0.305814654516053
"65"	64	515.794432014826	0.145814892281631	0.108067474448152	0.37369730348096	0.0604514970708853	0.311968832718372
"66"	65	515.798839842415	0.143524834047041	0.106046284998381	0.370719524156976	0.0616346564196081	0.318074700377995
"67"	66	515.803162066983	0.141292941553326	0.10408597821592	0.367681609147065	0.0628082530190067	0.324131218064683
"68"	67	515.807398891168	0.139116600880917	0.102184136547122	0.364589706764068	0.0639721055829858	0.330137450224908
"69"	68	515.811550664016	0.136993353644474	0.100338424081581	0.361449611235557	0.0651260518019964	0.336092559236391
"70"	69	515.815617866238	0.134920886830328	0.0985465871424457	0.358266779049335	0.0662699472435964	0.341995799734296
"71"	70	515.81960109664	0.132897023330255	0.0968064543178818	0.355046344845743	0.0674036643042572	0.347846513201864
"72"	71	515.823501059617	0.130919713121806	0.0951159360175365	0.35179313683183	0.0685270912109374	0.353644122817891
"73"	72	515.827318553937	0.128987025253515	0.0934730236570873	0.348511691317595	0.0696401310948795	0.359388128676924
"74"	73	515.831054461368	0.127097139623437	0.091875788421249	0.345206268139714	0.0707427010233253	0.365078102792275
"75"	74	515.834709737449	0.125248340187839	0.0903223798165145	0.3418808639459	0.0718347311804777	0.370713684869269
"76"	75	515.838285402855	0.123439008515163	0.0888110239950456	0.338539225189646	0.0729161640765799	0.376294578223566
"77"	76	515.841782534821	0.121667617323953	0.0873400219083871	0.335184861366544	0.0739869537480039	0.381820545653113
"78"	77	515.845202259635	0.119932724700491	0.0859077472698956	0.331821057349395	0.0750470650243462	0.387291405655873
"79"	78	515.848545745726	0.118232968687136	0.0845126444084243	0.328450885235012	0.0760964728322617	0.392707028837166
"80"	79	515.851814197325	0.11656706222459	0.0831532260668943	0.325077215662373	0.077135161536607	0.398067334509537
"81"	80	515.855008848855	0.114933788590344	0.0818280711860213	0.32170272831107	0.0781631243365052	0.403372287576061
"82"	81	515.858130959412	0.113331996825483	0.0805358225406031	0.318329922603754	0.0791803626541228	0.408621895376037
"83"	82	515.861181807954	0.111760597650974	0.079275184422284	0.314961127521409	0.0801868855804544	0.413816204824879
"84"	83	515.864162688911	0.110218559649457	0.0780449203205335	0.311598510970032	0.0811827093511149	0.418955299708863
"85"	84	515.867074908156	0.108704905676883	0.0768438506143948	0.308244088742545	0.0821678568487797	0.424039298117398
"86"	85	515.86991977933	0.107218709509575	0.0756708502853656	0.304899733053377	0.0831423571333434	0.429068350018339
"87"	86	515.872698620513	0.105759092710308	0.0745248466639087	0.30156718065739	0.0841062449985387	0.434042634969856
"88"	87	515.875412751199	0.10432522169854	0.0734048172176746	0.298248040567885	0.0850595605537225	0.438962359962178
"89"	88	515.878063489619	0.102916305079389	0.0723097874435552	0.294943801203757	0.0860023488394727	0.443827757433826
"90"	89	515.880652150081	0.101531590895251	0.0712388286102086	0.291655837849951	0.0869346594291546	0.448639083215436
