"x1"	"x2"	"x3"	"x4"	"x5"	"x6"
"53"	515.736863071915	0.172950199429947	0.132468883857923	0.404651602951068	0.047013791153638	0.242621576942379
"54"	515.742469577653	0.16988980866975	0.129638517895447	0.402618115261758	0.048300062059813	0.249259566944322
"55"	515.74798764901	0.166926055602846	0.126903097154723	0.400432876933785	0.0495798697778544	0.255864202714271
"56"	515.753418428331	0.164053805699748	0.124259083776244	0.398107397355767	0.0508527229675919	0.262432948619085
"57"	515.758755354714	0.161268329302785	0.121703041253513	0.395652737780329	0.0521181852546571	0.26896355268472
"58"	515.763998231802	0.158565168985032	0.119231569077744	0.393079309361464	0.0533758483439804	0.275453907844479
"59"	515.76914566164	0.155940151358542	0.116841336684275	0.390396952774354	0.0546253357428205	0.281902071152253
"60"	515.77419902519	0.153389347951876	0.114529079065604	0.387614921973574	0.0558662960712332	0.28830622926021
"61"	515.779157792179	0.150909071954571	0.11229161395881	0.384741929674669	0.0570984029203703	0.294664697687533
"62"	515.784019684968	0.148495928507453	0.11012589734242	0.38178634255349	0.0583213790687808	0.300976045792191
"63"	515.788785667067	0.146146697251461	0.108028952720876	0.37875595929706	0.0595349610236125	0.307238913780604
"64"	515.793454416858	0.143858380133949	0.105997918995675	0.375658176021199	0.0607389174909476	0.313452108026527
"65"	515.798026485407	0.141628131900636	0.104030011821147	0.372499873331567	0.0619330278520267	0.319614489994437
"66"	515.802504760411	0.139453274550881	0.102122544624692	0.36928750643798	0.0631170910955211	0.325725022335837
"67"	515.806889344573	0.137331342914759	0.100272969456934	0.366027263911288	0.0642909471054117	0.331782878748484
"68"	515.811178428536	0.135259997582567	0.0984788206772014	0.362724889426897	0.0654544427804482	0.337787269130883
"69"	515.815375022394	0.133237023752305	0.096737721875505	0.359385739942839	0.0666074387392836	0.343737474185112
"70"	515.819478506855	0.131260377251184	0.0950474229673937	0.356014930960758	0.06774982883493	0.349632946124044
"71"	515.823492191979	0.129328068096056	0.093405721475973	0.352617082520448	0.0688814911019549	0.355473055527144
"72"	515.827417305083	0.127438283516631	0.0918105543370594	0.349196675203791	0.0700023481872551	0.361257403202359
"73"	515.8312527061	0.125589323312122	0.0902599538696651	0.345757912827038	0.0711123386307065	0.366985671975687
"74"	515.834999375346	0.123779577749015	0.0887520350120354	0.342304707755191	0.0722114117448864	0.372657600267236
"75"	515.838662340901	0.122007461737941	0.0872849504249336	0.338840534808639	0.0732994926281901	0.37827280153627
"76"	515.842240314987	0.120271573621977	0.0858570043495715	0.335368875806537	0.0743765670807138	0.383831202502099
"77"	515.8457355824	0.118570541874813	0.0844665451950776	0.331892849588944	0.075442605020847	0.389332647924151
"78"	515.849148136866	0.116903111603165	0.0831120273794835	0.328415465641582	0.0764976092968955	0.394777152501528
"79"	515.852482705845	0.115268004785319	0.0817919132678955	0.324939274988929	0.077541535653958	0.40016448785031
"80"	515.855737788681	0.113664134864474	0.080504824689281	0.321466971292069	0.0785744227140379	0.405494853285018
"81"	515.858915614901	0.112090413964604	0.0792494071204454	0.318000896534769	0.0795962801585959	0.410768298768255
"82"	515.862018427087	0.110545790176631	0.078024355834132	0.314543157172536	0.0806071082670254	0.41598482574187
"83"	515.86504647653	0.109029318920381	0.0768284658556374	0.311095843016577	0.081606948799037	0.421144649712985
"84"	515.868001530647	0.107540092866046	0.0756605823716173	0.307660856332665	0.0825958427291937	0.426247982136854
"85"	515.870887323216	0.106077194743652	0.0745195672166551	0.304239794976259	0.0835737947099032	0.43129484702291
"86"	515.873701810615	0.104639873394504	0.0734044213802758	0.30083445655946	0.084540900824733	0.43628574022452
"87"	515.876448574435	0.103227299747498	0.072314113957005	0.297446180975687	0.0854971761854329	0.441220739728091
"88"	515.879129422332	0.101838725658111	0.071247692475248	0.294076303855324	0.0864426693795305	0.446100096276695
"89"	515.881745445559	0.100473459020283	0.0702042647282813	0.290726102696078	0.0873774480426636	0.450924158913981
"90"	515.884297851737	0.0991308351996434	0.0691829781138106	0.287396729893915	0.0883015782571715	0.45569326866757
"91"	515.886788872145	0.0978102008643087	0.0681830077253274	0.284089180101142	0.0892151122299866	0.460407694959007
"92"	515.889219343562	0.0965109605945757	0.0672035879490812	0.280804432112692	0.0901181271531949	0.465067836149394
"93"	515.891589831628	0.0952325696112371	0.0662440066448696	0.277543442029317	0.0910107243566295	0.469674215166222
"94"	515.89390286453	0.0939744400065057	0.0653035393217312	0.274306885034901	0.0918929454773178	0.474227046883489
"95"	515.896158324748	0.0927360812728675	0.0643815458596413	0.27109556514747	0.0927648984783554	0.478726888460614
"96"	515.898359195697	0.0915169620902109	0.0634773740719172	0.267910033066312	0.0936266361274199	0.483174012212949
"97"	515.900506679064	0.0903166005923355	0.0625904214008867	0.264750848310224	0.0944782353868266	0.48756881531583
"98"	515.902601919877	0.0891345557221369	0.0617201282589863	0.26161856615131	0.0953197955539658	0.49191181020803
"99"	515.90464559449	0.0879703976599727	0.0608659568005574	0.258513657963075	0.0961514084661463	0.496203470829474
"100"	515.906640170317	0.086823675002586	0.060027367717789	0.255436426035591	0.0969731268510858	0.500444069289297
"101"	515.908585327781	0.0856940364872864	0.0592039035127861	0.252387359523338	0.0977850896457035	0.504634322591885
"102"	515.910483629388	0.084581062551807	0.0583950717070593	0.249366656214314	0.0985873490221047	0.508774499979051
"103"	515.91233563606	0.083484390858976	0.0576004307579117	0.246374588485853	0.0993799996272995	0.512865089890599
"104"	515.914142443692	0.0824036861579307	0.0568195687381531	0.243411425310107	0.100163153688653	0.516906671492336
"105"	515.915904989496	0.0813386071201128	0.056052079858122	0.240477338306328	0.100936900687644	0.520899706566578
"106"	515.917624384894	0.0802888222005246	0.0552975749065209	0.237572453971098	0.101701326679155	0.524844639212194
"107"	515.919302901777	0.0792539923541542	0.054555668884552	0.234696808801228	0.102456495140516	0.528741797013272
"108"	515.920940241207	0.0782338526487778	0.0538260365149276	0.23185058878488	0.103202542738608	0.532591885259325
"109"	515.922537602069	0.07722811021252	0.0531083416780907	0.22903383867462	0.103939561769804	0.536395380259358
"110"	515.924098069451	0.0762364141370858	0.0524022163480896	0.226246376558247	0.104667556209314	0.540152302528015
"111"	515.925619791412	0.07525859705751	0.0517074259374904	0.223488502784426	0.105386751229446	0.543863814100084
"112"	515.927105302933	0.074294335420048	0.0510236357274513	0.220760011145807	0.106097159823831	0.547529982031101
"113"	515.928555209947	0.0733433902864897	0.0503505757441147	0.218060895897973	0.106798892694586	0.551151377615613
"114"	515.929969992773	0.0724055395426911	0.049687993840029	0.21539115679184	0.107492073943625	0.554728641299776
"115"	515.931351661041	0.0714804982556205	0.0490356007625074	0.212750567465971	0.108176728056622	0.558261899445508
"116"	515.932700630053	0.0705680609497467	0.0483931673420602	0.210139096225091	0.108852979399716	0.561751793862547
"117"	515.934016625433	0.069668044733459	0.0477604851403966	0.207556741115029	0.109520976245223	0.565199089731965
"118"	515.935302104645	0.0687801842576792	0.0471372942729008	0.205003224478163	0.110180738142502	0.568603887941091
"119"	515.936557314111	0.0679042841134829	0.0465233874400332	0.202478441283315	0.110832373876524	0.571966749890765
"120"	515.937782706982	0.0670401551832809	0.0459185660867317	0.199982275484619	0.111475994249925	0.575288247394264
"121"	515.93897961469	0.0661875839866093	0.0453226191778332	0.197514511389665	0.112111663632172	0.578568712639679
"122"	515.940148277028	0.0653463983611351	0.0447353678767388	0.195075028417688	0.112739501076259	0.58180876001748
"123"	515.941289491637	0.064516409212159	0.0441566254745211	0.192663631454905	0.113359590684298	0.585008823548974
"124"	515.94240421688	0.0636974303565184	0.0435862107544129	0.190280110972184	0.113972012602081	0.588169316838293
"125"	515.943492732886	0.0628893038731587	0.0430239651034122	0.187924319051307	0.114576885375488	0.591290851658875
"126"	515.944556279336	0.0620918358254948	0.042469708389518	0.18559598103946	0.115174258491669	0.59437368339642
"127"	515.945595361631	0.0613048600326267	0.0419232823618106	0.183294884950669	0.115764218630242	0.597418259373837
"128"	515.946610804795	0.060528208270012	0.0413845301198152	0.181020795133428	0.116346841589716	0.600424970760472
"129"	515.947602701195	0.0597617484004063	0.0408533219887652	0.178773566025092	0.116922260768463	0.603394505978217
"130"	515.948572201004	0.0590053023701413	0.0403294993522964	0.176552900353645	0.117490519053878	0.606327086353781
"131"	515.949519545274	0.0582587329490313	0.0398129337532527	0.174358606932969	0.118051725959096	0.609223277045785
"132"	515.950445396308	0.0575218874309947	0.0393034883077391	0.172190434957955	0.11860595542299	0.612083459626643
"133"	515.951350337564	0.0567946258980549	0.0388010368804954	0.17004815878109	0.119153299417527	0.614908108731216
"134"	515.952235070669	0.0560767925102341	0.0383054443534624	0.167931493024215	0.119693809746338	0.617697491699738
"135"	515.953099810986	0.0553682706985126	0.0378166041995281	0.165840257870283	0.120227610980524	0.620452251399689
"136"	515.953945077218	0.0546689235671982	0.0373343976813267	0.163774202323537	0.120754780481017	0.623172787063527
"137"	515.954771946349	0.053978588160975	0.036858689850783	0.161732987926775	0.121275333562445	0.625859177724628
"138"	515.955579981207	0.0532971906394289	0.0363894080474817	0.159716531992228	0.121789467325177	0.62851244054842
"139"	515.956370348224	0.0526245579552708	0.0359264132928386	0.157724447689357	0.12229716091268	0.631132467901691
"140"	515.957143595922	0.0519605669038345	0.0354696019279777	0.155756488505038	0.122798493422154	0.633719667977168
"141"	515.957899705911	0.0513051202797335	0.0350188892462627	0.153812477480956	0.123293595624335	0.636274715636442
"142"	515.95863935412	0.050658085362725	0.0345741674588331	0.151892124758062	0.123782514116922	0.638797851353794
"143"	515.959362824237	0.0500193526663258	0.0341353457018484	0.149995202880772	0.124265341713663	0.641289554108198
"144"	515.96007077568	0.0493887934495189	0.0337023209892116	0.148121420703198	0.124742120689637	0.643750042066418
"145"	515.960763404491	0.0487663100665135	0.0332750124918963	0.146270573844675	0.125212960909512	0.646179882201214
"146"	515.961441343072	0.0481517713863979	0.0328533174311177	0.144442352373153	0.12567788503916	0.648579191483147
"147"	515.962104609528	0.0475450973100244	0.032437168668337	0.142636593531296	0.126137036269233	0.650948708868614
"148"	515.962753893618	0.0469461572070591	0.0320264653863489	0.140852978782805	0.126590426634076	0.653288496462625
"149"	515.963389394489	0.046354855532281	0.0316211314294827	0.139091289717608	0.127038149881029	0.655599038062098
"150"	515.964011395022	0.0457710945245599	0.031221089820505	0.137351297064588	0.12748029020537	0.657880768169141
