"time"	"x1"	"x2"
"1"	0	1	0
"2"	0.526315789473684	0.923879532511287	0.38268343236509
"3"	1.05263157894737	0.710828395824372	0.710828395824372
"4"	1.57894736842105	0.388747003647994	0.93851828853889
"5"	2.10526315789474	-1.11022302462516e-16	1.03188453127278
"6"	2.63157894736842	-0.403198485057845	0.973407250954934
"7"	3.15789473684211	-0.764619278289238	0.764619278289237
"8"	3.68421052631579	-1.03057133328248	0.426876623238527
"9"	4.21052631578947	-1.15657909199478	-5.55111512312578e-17
"10"	4.73684210526316	-1.1135308982276	-0.461239600167368
"11"	5.26315789473684	-0.892629846415639	-0.892629846415639
"12"	5.78947368421053	-0.508513465004466	-1.22766010386312
"13"	6.31578947368421	2.22044604925031e-16	-1.40574081014394
"14"	6.84210526315789	0.571929742551561	-1.38076054119253
"15"	7.36842105263158	1.12909493879053	-1.12909493879053
"16"	7.89473684210526	1.58393505628435	-0.656087382231169
"17"	8.42105263157895	1.84978939416755	5.55111512312578e-16
"18"	8.94736842105263	1.85289688163125	0.767495018050479
"19"	9.47368421052632	1.54503261332223	1.54503261332223
"20"	10	0.915381315711396	2.20992598713338
